feature,MI_stage,MI_q,Spearman_q,distribution_instability,final_score,instability_group,selected,rank,max_abs_corr_with_selected
force_sensor_y__abs_mean__rank,0.18147021637345628,0.8449805965030337,0.17628865681156167,0.6062488336658234,0.8881571505272148,domain_id,False,125,
torque_spindle__peak__rank,0.19613635010985941,0.37889470755415866,0.35478538493333917,0.1600938040581645,0.8864378841687521,domain_id,False,126,
force_sensor_x__spectral_skewness__rel,0.16812442693180718,0.714466322318926,0.250702398400817,0.4539179814183164,0.8816678763615783,domain_id,False,127,
position_control_deviation_axis_y__dominant_amp__rank,0.24388962539915382,0.3075962825866614,0.3241003684361152,0.7901803677574786,0.881163770313773,domain_id,False,128,
force_sensor_y__kurtosis__rank,0.16230187245728,0.5614537723369954,0.340344104000934,0.595403837386296,0.8807673864055391,domain_id,False,129,
force_sensor_y__spectral_rms__rank,0.21337213345277983,0.8076864743661192,0.12880423814355152,0.6226052633104293,0.8796843678607006,domain_id,False,130,
force_sensor_z__spectral_skewness__rel,0.16149098982356547,0.5916387491160364,0.31832316563855706,0.44807705091775446,0.8780883712246159,domain_id,False,131,
force_sensor_y__std__rank,0.20439865594724171,0.8332086807982648,0.13013956200904453,0.6209062724228984,0.8771984651608142,domain_id,False,132,
force_sensor_y__dominant_amp__rank,0.22347526898420766,0.892009451849737,0.07016485008544224,0.8356185625075846,0.8711706072124309,domain_id,False,133,
torque_spindle__spectral_rms__rank,0.18739321581541346,0.36475858488967683,0.3640699865319651,0.363573130694462,0.8644884993638555,domain_id,False,134,
torque_spindle__spectral_centroid__rank,0.18424102485214688,0.4078048930944087,0.37601807779222896,1.2362973483496644,0.854818612755946,domain_id,False,135,
force_sensor_x__zero_crossing_rate__rank,0.1326204072581092,0.554413350118443,0.3495551592827707,0.13365436858863267,0.8522835332083303,domain_id,False,136,
torque_axis_y__total_power__rel,0.19422952785017045,0.3581197574702455,0.39995093124070513,1.7728353641911452,0.8501996674196264,domain_id,False,137,
position_control_deviation_axis_y__shape_factor__rank,0.21632195046872393,0.27839990947013815,0.3743838249149712,1.2099063817537707,0.8497455605408154,domain_id,False,138,
torque_spindle__spectral_skewness__rank,0.16616609860793474,0.34713762499390555,0.4163603934802386,0.8733999611279937,0.8483628587422115,domain_id,False,139,
force_sensor_y__kurtosis__rel,0.18551483962764803,0.7644333762054534,0.16075429015220327,0.47520619683339343,0.8464829536506148,domain_id,False,140,
force_sensor_x__variance__rank,0.22260027056551368,0.8637465178466557,0.09623322663581436,1.758029129626049,0.8431433274608738,domain_id,False,141,
torque_spindle__total_power__rank,0.17758024453899757,0.35418194221946386,0.36308889741114925,0.3662104189828141,0.8405150825633458,domain_id,False,142,
force_sensor_x__std__rank,0.21926116143451013,0.8647200745145467,0.09623322663581436,1.758029129626049,0.8375701256303144,domain_id,False,143,
position_control_deviation_axis_y__clearance_factor__rank,0.2041390218365462,0.26319098001301855,0.38290827191699744,1.205996421932355,0.8290216728851111,domain_id,False,144,
torque_axis_y__spectral_rms__rel,0.18085553760940898,0.3590377928201649,0.39768796046793276,1.760935265812346,0.8246728898322273,domain_id,False,145,
force_sensor_x__dominant_freq__rank,0.22464776702144418,0.9519443105987406,0.021944497333681964,1.6188176790179298,0.8211024836582639,domain_id,False,146,
force_sensor_x__zero_crossing_rate__rel,0.1410956714343099,0.708757038841052,0.2268418520582395,0.1446262163026157,0.8191397296117552,domain_id,False,147,
position_control_deviation_axis_y__impulse_factor__rank,0.196397736515858,0.27405393216960805,0.3819737233188748,1.2167119611759618,0.8188798026617772,domain_id,False,148,
position_control_deviation_axis_x__std__rel,0.15894667133278695,0.26095453190895324,0.4446278828375441,1.0911262672060533,0.8126898005366464,domain_id,False,149,
position_control_deviation_axis_y__crest_factor__rank,0.19383890973253104,0.27638073569275834,0.3751741912125668,1.1678624526204977,0.8106310009317494,domain_id,False,150,
torque_spindle__p2p__rel,0.1124918176875529,0.27219961120062663,0.4737984246447855,0.06711465539599233,0.8063236419860191,domain_id,False,151,
position_control_deviation_axis_x__rms__rel,0.15301530693377408,0.2609242484263068,0.44452995936719975,1.0911941555030933,0.8018376408972999,domain_id,False,152,
position_control_deviation_axis_y__band2_energy_ratio__rel,0.14435045323935558,0.6019412563102069,0.2728737224570723,0.6474338907523743,0.7982041731753571,domain_id,False,153,
force_sensor_z__spectral_skewness__rank,0.12972866979364905,0.41538343119264365,0.379328947752881,0.4845557679462011,0.7947701445002032,domain_id,False,154,
force_sensor_x__spectral_skewness__rank,0.13596910205731505,0.625752315351769,0.25947461211711786,0.3787022478739138,0.7924700781142886,domain_id,False,155,
torque_axis_x__spectral_rolloff95__rank,0.127151344514296,1.1336228909615058,0.17795406822977858,3.9144221559563817,0.7918973547655018,domain_id,False,156,
