Split_type,Task,Seed,Strategy,theta_E,theta_L,theta_v,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall,label_selection_score,train_present,val_present,vb_E,vb_L,vb_E_quantile,vb_L_quantile
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.65,0.85,centroid,0.42857142857142855,0.3561728395061728,0.37857142857142856,0.5185185185185185,0.0,0.55,0.35,0.0,0.7857142857142857,0.0,0.0,1.0,0.3,0.21428571428571427,3,0,0.6153846153846154,3,0.35,0.0,0.7857142857142857,0.3003968253968254,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.65,0.9,centroid,0.5,0.3802469135802469,0.45,0.5185185185185185,0.0,0.6222222222222222,0.35,0.0,1.0,0.0,0.0,1.0,0.2,0.0,0,1,0.2564102564102564,3,0.35,0.0,1.0,0.32861111111111113,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.7,0.75,centroid,0.35714285714285715,0.34203142536475867,0.47222222222222227,0.5185185185185185,0.42424242424242425,0.08333333333333334,0.35,1.0,0.06666666666666667,0.2692307692307692,0.0,0.0,0.25,0.9333333333333333,5,5,0.5641025641025641,3,0.35,1.0,0.06666666666666667,0.40388500388500387,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.7,0.8,centroid,0.42857142857142855,0.38772607193659825,0.4923076923076923,0.5714285714285715,0.4864864864864865,0.10526315789473684,0.4,1.0,0.07692307692307693,0.32142857142857145,0.0,0.0,0.35,0.9230769230769231,5,5,0.5641025641025641,3,0.4,1.0,0.07692307692307693,0.4462602973129289,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.7,0.85,centroid,0.4523809523809524,0.4523809523809524,0.47222222222222227,0.5714285714285715,0.42857142857142855,0.35714285714285715,0.4,0.6,0.4166666666666667,0.3333333333333333,0.0,0.4,0.25,0.5833333333333334,4,0,0.717948717948718,3,0.4,0.6,0.4166666666666667,0.46869047619047616,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.7,0.9,centroid,0.47619047619047616,0.380952380952381,0.4666666666666666,0.5714285714285715,0.0,0.5714285714285715,0.4,0.0,1.0,0.0,0.0,1.0,0.2,0.0,1,0,0.41025641025641024,3,0.4,0.0,1.0,0.3342857142857143,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.75,0.75,centroid,0.35714285714285715,0.34203142536475867,0.47222222222222227,0.5185185185185185,0.42424242424242425,0.08333333333333334,0.35,1.0,0.06666666666666667,0.2692307692307692,0.0,0.0,0.25,0.9333333333333333,5,5,0.5641025641025641,3,0.35,1.0,0.06666666666666667,0.40388500388500387,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.75,0.8,centroid,0.42857142857142855,0.38772607193659825,0.4923076923076923,0.5714285714285715,0.4864864864864865,0.10526315789473684,0.4,1.0,0.07692307692307693,0.32142857142857145,0.0,0.0,0.35,0.9230769230769231,5,5,0.5641025641025641,3,0.4,1.0,0.07692307692307693,0.4462602973129289,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.75,0.85,centroid,0.4523809523809524,0.4523809523809524,0.47222222222222227,0.5714285714285715,0.42857142857142855,0.35714285714285715,0.4,0.6,0.4166666666666667,0.3333333333333333,0.0,0.4,0.25,0.5833333333333334,4,0,0.717948717948718,3,0.4,0.6,0.4166666666666667,0.46869047619047616,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.75,0.9,centroid,0.47619047619047616,0.380952380952381,0.4666666666666666,0.5714285714285715,0.0,0.5714285714285715,0.4,0.0,1.0,0.0,0.0,1.0,0.2,0.0,1,0,0.41025641025641024,3,0.4,0.0,1.0,0.3342857142857143,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.3,0.8,0.75,centroid,0.35714285714285715,0.34203142536475867,0.47222222222222227,0.5185185185185185,0.42424242424242425,0.08333333333333334,0.35,1.0,0.06666666666666667,0.2692307692307692,0.0,0.0,0.25,0.9333333333333333,5,5,0.5641025641025641,3,0.35,1.0,0.06666666666666667,0.40388500388500387,3,3,,,,
