Split_type,Task,Seed,Phase,Score,eta,fine_weight,temperature,mid_floor,early_tau,late_tau,order_blend,prior_sigma,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall
original,N1,2026,random200,-0.7489236932207742,0.75,0.0,2.0,0.02,0.32,0.7,0.0,0.45,B12,0.7083333333333334,0.48213125406107854,0.5625,0.0,0.631578947368421,0.8148148148148148,0.0,1.0,0.6875,0.46153846153846156,0.0,0.0,1.0,0.3125,1,0,0.10064724550659092,2,0.0,1.0,0.6875
original,N1,2026,random200,0.6098209029498827,0.8,0.2,1.5,0.02,0.36,0.7,0.1,0.28,B12,0.8333333333333334,0.7710727969348659,0.7708333333333334,0.6666666666666666,0.7499999999999999,0.896551724137931,0.5,1.0,0.8125,0.6,0.0,0.0,0.5,0.1875,0,0,0.13570973803068026,3,0.5,1.0,0.8125
original,N1,2026,random200,0.6966212881680156,0.85,0.0,1.0,0.02,0.28,0.6,0.1,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.19150498971121777,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7006592910768249,0.85,0.05,1.5,0.02,0.36,0.6,0.1,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14102995335110205,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6068062487717174,0.75,0.2,1.0,0.0,0.32,0.75,0.1,0.35,B12,0.8333333333333334,0.7710727969348659,0.7708333333333334,0.6666666666666666,0.7499999999999999,0.896551724137931,0.5,1.0,0.8125,0.6,0.0,0.0,0.5,0.1875,0,0,0.17339291525774653,3,0.5,1.0,0.8125
original,N1,2026,random200,0.6951473147164581,0.8,0.2,0.8,0.02,0.28,0.75,0.03,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.2099296578556874,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.570305465605656,0.75,0.3,1.5,0.02,0.36,0.55,0.0,0.22,B12,0.8333333333333334,0.7613927291346646,0.7361111111111112,0.6666666666666666,0.7142857142857143,0.9032258064516129,0.5,0.8333333333333334,0.875,0.625,0.0,0.16666666666666666,0.5,0.125,0,0,0.12944620885915206,3,0.5,0.8333333333333334,0.875
original,N1,2026,random200,0.6983861112801798,0.85,0.05,1.2,0.02,0.36,0.6,0.05,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1694447008091656,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6958810289407287,0.9,0.0,1.0,0.02,0.36,0.75,0.08,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.20075823005230445,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6998047674038881,0.75,0.2,1.2,0.01,0.32,0.55,0.08,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1517114992628124,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6978465743702591,0.9,0.3,1.2,0.01,0.32,0.65,0.1,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.17618891218317423,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6958242381688349,0.75,0.1,0.8,0.0,0.4,0.7,0.0,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.201468114700977,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6958500416768516,0.75,0.1,0.8,0.0,0.36,0.55,0.08,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.20114557085076806,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7005958291706395,0.85,0.05,1.5,0.02,0.45,0.6,0.1,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14182322717841916,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7032097887813671,0.85,0.1,2.0,0.0,0.45,0.65,0.0,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.10914873204432463,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6958919089910028,0.9,0.0,1.0,0.02,0.32,0.6,0.08,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.20062222942387706,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6340809910306351,0.8,0.1,1.5,0.01,0.45,0.7,0.03,0.22,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.1364876121170615,3,0.5,1.0,0.875
original,N1,2026,random200,0.7006637301697763,0.85,0.2,1.5,0.02,0.32,0.6,0.08,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14097446468920877,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7003446370033445,0.9,0.3,1.5,0.0,0.36,0.65,0.0,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14496312926960644,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6950415746026909,0.8,0.05,0.8,0.02,0.32,0.7,0.05,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.2112514092777772,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.764568930546639,0.75,0.3,1.0,0.02,0.45,0.75,0.05,0.45,B12,0.9166666666666666,0.9301587301587301,0.9583333333333334,1.0,0.8571428571428571,0.9333333333333333,1.0,1.0,0.875,0.75,0.0,0.0,0.0,0.125,0,0,0.17418797134161532,3,1.0,1.0,0.875
original,N1,2026,random200,0.6307144844254355,0.75,0.0,1.0,0.02,0.28,0.6,0.08,0.22,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.17856894468205553,3,0.5,1.0,0.875
original,N1,2026,random200,0.5722251393337779,0.8,0.0,2.0,0.0,0.36,0.55,0.1,0.35,B12,0.8333333333333334,0.7613927291346646,0.7361111111111112,0.6666666666666666,0.7142857142857143,0.9032258064516129,0.5,0.8333333333333334,0.875,0.625,0.0,0.16666666666666666,0.5,0.125,0,0,0.10545028725762766,3,0.5,0.8333333333333334,0.875
original,N1,2026,random200,0.6977179800277631,0.75,0.3,1.0,0.02,0.36,0.6,0.1,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.17779634146437426,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6327521412109691,0.75,0.0,1.2,0.0,0.36,0.65,0.03,0.35,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.15309823486288593,3,0.5,1.0,0.875
original,N1,2026,random200,0.7657517279763851,0.8,0.3,1.2,0.0,0.28,0.75,0.03,0.28,B12,0.9166666666666666,0.9301587301587301,0.9583333333333334,1.0,0.8571428571428571,0.9333333333333333,1.0,1.0,0.875,0.75,0.0,0.0,0.0,0.125,0,0,0.15940300346978734,3,1.0,1.0,0.875
original,N1,2026,random200,0.7003169530070247,0.9,0.0,1.5,0.0,0.28,0.7,0.0,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14530917922360498,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6981136537376658,0.75,0.3,1.0,0.01,0.36,0.6,0.03,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.17285042009059096,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6998249416904079,0.75,0.3,1.2,0.01,0.36,0.55,0.05,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.15145932068131435,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6932435500082577,0.9,0.1,0.8,0.02,0.36,0.7,0.05,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.23372671670819198,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6361084261886768,0.85,0.0,2.0,0.01,0.4,0.7,0.05,0.22,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.11114467264153982,3,0.5,1.0,0.875
original,N1,2026,random200,0.6103611946581855,0.75,0.1,1.5,0.01,0.36,0.65,0.1,0.45,B12,0.8333333333333334,0.7710727969348659,0.7708333333333334,0.6666666666666666,0.7499999999999999,0.896551724137931,0.5,1.0,0.8125,0.6,0.0,0.0,0.5,0.1875,0,0,0.12895609167689426,3,0.5,1.0,0.8125
original,N1,2026,random200,-0.681810146658965,0.75,0.3,2.0,0.01,0.36,0.7,0.0,0.28,B12,0.8333333333333334,0.561111111111111,0.625,0.0,0.7499999999999999,0.9333333333333333,0.0,1.0,0.875,0.6,0.0,0.0,1.0,0.125,0,0,0.10214072212595025,2,0.0,1.0,0.875
original,N1,2026,random200,0.7371346899820618,0.85,0.3,2.0,0.02,0.36,0.7,0.15,0.28,B12,0.875,0.8988505747126437,0.9375,1.0,0.8,0.896551724137931,1.0,1.0,0.8125,0.6666666666666666,0.0,0.0,0.0,0.1875,0,0,0.11234295568399745,3,1.0,1.0,0.8125
original,N1,2026,random200,0.6948651798507189,0.8,0.0,0.8,0.02,0.32,0.6,0.15,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.2134563436774264,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6933274448536014,0.9,0.3,0.8,0.02,0.36,0.65,0.0,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.23267803114139535,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6984436778899762,0.85,0.1,1.2,0.0,0.32,0.7,0.03,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.16872511818671082,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7280425961643404,0.9,0.05,1.0,0.0,0.45,0.55,0.08,0.22,B12,0.9166666666666666,0.9236111111111112,0.9236111111111112,1.0,0.8333333333333334,0.9375,1.0,0.8333333333333334,0.9375,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0625,1,1,0.20241893683463333,3,1.0,0.8333333333333334,0.9375
original,N1,2026,random200,0.6951741229230044,0.8,0.05,0.8,0.01,0.28,0.55,0.05,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.20959455527385848,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6361886089656956,0.85,0.1,2.0,0.01,0.45,0.7,0.03,0.28,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.11014238792880471,3,0.5,1.0,0.875
original,N1,2026,random200,0.6973481600064305,0.8,0.0,1.0,0.0,0.28,0.65,0.08,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.18241909173103196,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6964578593872528,0.85,0.05,1.0,0.0,0.36,0.6,0.15,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1935478494707525,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6340332855294619,0.8,0.0,1.5,0.0,0.45,0.7,0.05,0.22,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.13708393088172677,3,0.5,1.0,0.875
original,N1,2026,random200,0.7003266642886874,0.9,0.1,1.5,0.02,0.28,0.75,0.05,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14518778820282088,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7004833260548109,0.85,0.2,1.5,0.0,0.32,0.6,0.15,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1432295161262762,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7029031058513368,0.9,0.1,2.0,0.02,0.28,0.7,0.05,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1129822686697037,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,-0.7050192634281391,0.75,0.3,2.0,0.02,0.28,0.55,0.15,0.22,B12,0.7916666666666666,0.5341446923597025,0.6041666666666666,0.0,0.7058823529411764,0.896551724137931,0.0,1.0,0.8125,0.5454545454545454,0.0,0.0,1.0,0.1875,0,0,0.10685315762523359,2,0.0,1.0,0.8125
original,N1,2026,random200,0.7302014133454272,0.9,0.1,1.2,0.0,0.45,0.55,0.05,0.28,B12,0.9166666666666666,0.9236111111111112,0.9236111111111112,1.0,0.8333333333333334,0.9375,1.0,0.8333333333333334,0.9375,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0625,1,1,0.1754337220710481,3,1.0,0.8333333333333334,0.9375
original,N1,2026,random200,0.6989790071517907,0.8,0.0,1.2,0.0,0.36,0.65,0.08,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.16203350241402906,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,-0.7492057704188229,0.75,0.3,2.0,0.01,0.4,0.7,0.1,0.22,B12,0.7083333333333334,0.48213125406107854,0.5625,0.0,0.631578947368421,0.8148148148148148,0.0,1.0,0.6875,0.46153846153846156,0.0,0.0,1.0,0.3125,1,0,0.1041732104821981,2,0.0,1.0,0.6875
original,N1,2026,random200,0.7011496948576825,0.8,0.1,1.5,0.02,0.45,0.65,0.0,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1348999060903819,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7007129433185733,0.85,0.2,1.5,0.02,0.36,0.55,0.1,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14035930032924718,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.5682033753915494,0.75,0.1,1.2,0.0,0.36,0.6,0.0,0.22,B12,0.8333333333333334,0.7613927291346646,0.7361111111111112,0.6666666666666666,0.7142857142857143,0.9032258064516129,0.5,0.8333333333333334,0.875,0.625,0.0,0.16666666666666666,0.5,0.125,0,0,0.15572233653548362,3,0.5,0.8333333333333334,0.875
original,N1,2026,random200,0.6965695725816018,0.85,0.0,1.0,0.0,0.45,0.6,0.03,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1921514345413909,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7027843264048858,0.9,0.05,2.0,0.0,0.4,0.65,0.08,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.11446701175034144,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6101585265403116,0.75,0.0,1.5,0.0,0.45,0.65,0.15,0.45,B12,0.8333333333333334,0.7710727969348659,0.7708333333333334,0.6666666666666666,0.7499999999999999,0.896551724137931,0.5,1.0,0.8125,0.6,0.0,0.0,0.5,0.1875,0,0,0.13148944315031927,3,0.5,1.0,0.8125
original,N1,2026,random200,0.6366660348518273,0.8,0.05,2.0,0.0,0.32,0.65,0.03,0.45,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.10417456435215913,3,0.5,1.0,0.875
original,N1,2026,random200,0.7272526299487694,0.8,0.2,0.8,0.0,0.36,0.55,0.0,0.22,B12,0.9166666666666666,0.9236111111111112,0.9236111111111112,1.0,0.8333333333333334,0.9375,1.0,0.8333333333333334,0.9375,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0625,1,1,0.21229351452927117,3,1.0,0.8333333333333334,0.9375
original,N1,2026,random200,0.5894015715727563,0.75,0.05,2.0,0.01,0.4,0.65,0.15,0.45,B12,0.7916666666666666,0.7432306255835668,0.75,0.6666666666666666,0.7058823529411764,0.8571428571428571,0.5,1.0,0.75,0.5454545454545454,0.0,0.0,0.5,0.25,0,0,0.10314153647966846,3,0.5,1.0,0.75
original,N1,2026,random200,0.6948208104548097,0.8,0.05,0.8,0.02,0.4,0.6,0.03,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.21401096112629173,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6103200982772258,0.75,0.05,1.5,0.01,0.28,0.65,0.15,0.45,B12,0.8333333333333334,0.7710727969348659,0.7708333333333334,0.6666666666666666,0.7499999999999999,0.896551724137931,0.5,1.0,0.8125,0.6,0.0,0.0,0.5,0.1875,0,0,0.12946979643889112,3,0.5,1.0,0.8125
original,N1,2026,random200,0.6100284949967681,0.8,0.0,1.5,0.01,0.28,0.75,0.05,0.28,B12,0.8333333333333334,0.7710727969348659,0.7708333333333334,0.6666666666666666,0.7499999999999999,0.896551724137931,0.5,1.0,0.8125,0.6,0.0,0.0,0.5,0.1875,0,0,0.13311483744461128,3,0.5,1.0,0.8125
original,N1,2026,random200,0.7028465685660598,0.9,0.2,2.0,0.01,0.45,0.65,0.0,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.11368898473566598,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6342384611799124,0.8,0.1,1.5,0.02,0.32,0.7,0.03,0.28,B12,0.875,0.8000000000000002,0.7916666666666666,0.6666666666666666,0.8,0.9333333333333333,0.5,1.0,0.875,0.6666666666666666,0.0,0.0,0.5,0.125,0,0,0.13451923525109516,3,0.5,1.0,0.875
original,N1,2026,random200,0.6932638401032091,0.9,0.05,0.8,0.01,0.36,0.7,0.08,0.28,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.23347309052129958,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.695054533317306,0.8,0.0,0.8,0.01,0.32,0.6,0.08,0.35,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.21108942534508723,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6971577967370106,0.8,0.2,1.0,0.01,0.28,0.6,0.03,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1847986325987806,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.5637116761771882,0.75,0.05,1.5,0.02,0.4,0.75,0.0,0.28,B12,0.75,0.7160493827160493,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.8148148148148148,0.5,1.0,0.6875,0.5,0.0,0.0,0.5,0.3125,1,0,0.12846901692094778,3,0.5,1.0,0.6875
original,N1,2026,random200,0.7656412824980074,0.8,0.1,1.2,0.02,0.36,0.7,0.03,0.28,B12,0.9166666666666666,0.9301587301587301,0.9583333333333334,1.0,0.8571428571428571,0.9333333333333333,1.0,1.0,0.875,0.75,0.0,0.0,0.0,0.125,0,0,0.1607835719495093,3,1.0,1.0,0.875
original,N1,2026,random200,0.6965304934886368,0.85,0.0,1.0,0.02,0.28,0.6,0.15,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1926399232034523,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7000997670138275,0.9,0.0,1.5,0.0,0.36,0.55,0.15,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.14802400413856937,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6964160385996037,0.85,0.0,1.0,0.01,0.45,0.65,0.0,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.19407060931636735,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6980067531613289,0.75,0.3,1.0,0.01,0.45,0.75,0.03,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.17418667729480217,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.6965570201538712,0.85,0.3,1.0,0.0,0.45,0.75,0.03,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.19230833988802215,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7026735647542535,0.9,0.1,2.0,0.0,0.36,0.65,0.1,0.22,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.11585153238324526,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.7003168675740878,0.9,0.1,1.5,0.01,0.32,0.75,0.05,0.45,B12,0.875,0.890818858560794,0.9027777777777778,1.0,0.7692307692307692,0.9032258064516129,1.0,0.8333333333333334,0.875,0.7142857142857143,0.0,0.16666666666666666,0.0,0.125,0,1,0.1453102471353144,3,1.0,0.8333333333333334,0.875
original,N1,2026,random200,0.5699636939256814,0.8,0.0,1.5,0.0,0.32,0.55,0.05,0.28,B12,0.8333333333333334,0.7613927291346646,0.7361111111111112,0.6666666666666666,0.7142857142857143,0.9032258064516129,0.5,0.8333333333333334,0.875,0.625,0.0,0.16666666666666666,0.5,0.125,0,0,0.13371835485883507,3,0.5,0.8333333333333334,0.875
