Split_type,Task,Seed,Strategy,theta_E,theta_L,theta_v,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall,label_selection_score,train_present,val_present,vb_E,vb_L,vb_E_quantile,vb_L_quantile
original,N1,2026,A_q_global,0.25,0.7,0.85,centroid,0.5897435897435898,0.5818181818181818,0.5735930735930737,0.8,0.39999999999999997,0.5454545454545454,0.7142857142857143,0.36363636363636365,0.6428571428571429,0.4444444444444444,0.0,0.6363636363636364,0.07142857142857142,0.2857142857142857,5,4,0.7777777777777778,3,0.7142857142857143,0.36363636363636365,0.6428571428571429,0.5438030888030888,3,3,,,,
original,N1,2026,A_q_global,0.25,0.7,0.9,centroid,0.6410256410256411,0.6391941391941393,0.6336996336996337,0.8461538461538461,0.5,0.5714285714285715,0.7857142857142857,0.5,0.6153846153846154,0.5,0.0,0.5,0.14285714285714285,0.3076923076923077,1,0,0.3888888888888889,3,0.7857142857142857,0.5,0.6153846153846154,0.611978021978022,3,3,,,,
original,N1,2026,A_q_global,0.25,0.75,0.75,centroid,0.5897435897435898,0.5820512820512821,0.5854341736694678,0.8461538461538461,0.4,0.5,0.7857142857142857,0.5,0.47058823529411764,0.3333333333333333,0.0,0.5,0.0,0.47058823529411764,4,5,0.5555555555555556,3,0.7857142857142857,0.5,0.47058823529411764,0.5283096315449257,3,3,,,,
original,N1,2026,A_q_global,0.25,0.75,0.8,centroid,0.6153846153846154,0.612824451534129,0.6271008403361344,0.8461538461538461,0.4761904761904762,0.5161290322580646,0.7857142857142857,0.625,0.47058823529411764,0.38461538461538464,0.0,0.375,0.0,0.47058823529411764,5,4,0.7222222222222222,3,0.7857142857142857,0.625,0.47058823529411764,0.5738837482883974,3,3,,,,
original,N1,2026,A_q_global,0.25,0.75,0.85,centroid,0.5897435897435898,0.5811507936507937,0.57997557997558,0.8,0.380952380952381,0.5625,0.7142857142857143,0.3333333333333333,0.6923076923076923,0.4444444444444444,0.08333333333333333,0.5833333333333334,0.07142857142857142,0.3076923076923077,5,4,0.7777777777777778,3,0.7142857142857143,0.3333333333333333,0.6923076923076923,0.5396982353232355,3,3,,,,
original,N1,2026,A_q_global,0.25,0.75,0.9,centroid,0.6153846153846154,0.6153846153846154,0.6168831168831169,0.8461538461538461,0.4615384615384615,0.5384615384615385,0.7857142857142857,0.42857142857142855,0.6363636363636364,0.5,0.07142857142857142,0.5,0.14285714285714285,0.36363636363636365,1,0,0.3888888888888889,3,0.7857142857142857,0.42857142857142855,0.6363636363636364,0.5891258741258741,3,3,,,,
original,N1,2026,A_q_global,0.25,0.8,0.75,centroid,0.5897435897435898,0.5820512820512821,0.5854341736694678,0.8461538461538461,0.4,0.5,0.7857142857142857,0.5,0.47058823529411764,0.3333333333333333,0.0,0.5,0.0,0.47058823529411764,4,5,0.5555555555555556,3,0.7857142857142857,0.5,0.47058823529411764,0.5283096315449257,3,3,,,,
original,N1,2026,A_q_global,0.25,0.8,0.8,centroid,0.6153846153846154,0.612824451534129,0.6271008403361344,0.8461538461538461,0.4761904761904762,0.5161290322580646,0.7857142857142857,0.625,0.47058823529411764,0.38461538461538464,0.0,0.375,0.0,0.47058823529411764,5,4,0.7222222222222222,3,0.7857142857142857,0.625,0.47058823529411764,0.5738837482883974,3,3,,,,
original,N1,2026,A_q_global,0.25,0.8,0.85,centroid,0.6153846153846154,0.6117302052785925,0.6163003663003663,0.8,0.4545454545454546,0.5806451612903226,0.7142857142857143,0.38461538461538464,0.75,0.5555555555555556,0.07692307692307693,0.5384615384615384,0.07142857142857142,0.25,5,4,0.7777777777777778,3,0.7142857142857143,0.38461538461538464,0.75,0.5773059569027312,3,3,,,,
original,N1,2026,A_q_global,0.25,0.8,0.9,centroid,0.5384615384615384,0.543019943019943,0.5492063492063491,0.8,0.3846153846153846,0.4444444444444445,0.7142857142857143,0.3333333333333333,0.6,0.45454545454545453,0.06666666666666667,0.6,0.14285714285714285,0.4,2,0,0.5,3,0.7142857142857143,0.3333333333333333,0.6,0.5317173023055376,3,3,,,,
