feature,mi_stage,mi_q,spearman_abs_q,domain_instability_C1_C4,feature_score
ch7_wp_energy_1__slope,0.14582196319855778,0.5187976400437111,0.19785926394699757,0.4435743207589823,0.11136243050936798
ch3_rms_freq__slope,0.14171420424488934,0.4119067022583951,0.3133637478950523,0.48315225519345617,0.10871728861940608
ch2_std__slope,0.1925733194790915,0.5457685990843522,0.22458851345541025,0.7316903202462852,0.10814849679195083
ch2_wp_energy_ratio_5__slope,0.24396313575667627,0.3289368546849407,0.04066422212410173,0.36235104501131754,0.10793558094276609
ch1_band_ratio_q4_q1__slope,0.3240032487716229,0.4519798004687736,0.06750948760433823,0.8855181230119185,0.10698704289364916
ch3_q75__slope,0.19655281383887013,0.6791773825132115,0.14223303398903983,0.8158444550805586,0.10692493648202973
ch4_rms__slope,0.16507920484278626,0.259720120588526,0.13935414215581807,0.12605934305873404,0.10674020654450893
ch6_band_power_q4__slope,0.16063126964774344,0.47224318226026796,0.0599988574284041,0.2792556394570393,0.10651239924964799
ch3_kurtosis__slope,0.08767341031756937,0.31177528957746325,0.2526016666520082,0.0782355104921857,0.10582754863531281
ch1_kurtosis__delta,0.11644869381785661,0.2678730487613459,0.20017977538342763,0.05258514619583716,0.10564555616045332
ch7_wp_energy_ratio_6__rel,0.2637881232305439,0.2255360157009747,0.3471878991839143,0.7835870787565979,0.10543554620491458
ch2_shape_factor__slope,0.13763795132290446,0.389004407593748,0.13473169527844656,0.20418314810549223,0.10516161772900975
ch4_shape_factor__rel,0.3235299587054392,0.6386427046407821,0.35131126603408086,1.588825624852528,0.10425479355900616
ch5_wp_entropy__rel,0.16993267957170644,0.9188798067573583,0.1807700255908517,1.1316002318586469,0.10328486632029858
ch3_wp_energy_ratio_6__slope,0.15239757000384802,0.38927207610262515,0.10782074181416336,0.23975439268370588,0.10326953884333143
ch3_mean__delta,0.1769991920345988,0.29972661604708284,0.17380723778838228,0.3196216435462567,0.10253058475030716
ch2_total_power__delta,0.19744898835719638,0.3063586276770969,0.25374572237415766,0.5322075997713828,0.10200818922366016
ch6_band_ratio_q4_q1__slope,0.1379345606078204,0.5232948972124385,0.19225807330732825,0.507300174079741,0.10172943636463616
ch7_var__rel,0.09933383065877766,0.6468680556404252,0.1326618230062037,0.4373531111103616,0.10165693331611698
ch7_wp_energy_4__rel,0.1619548409392202,0.5294580726433891,0.13170950327176556,0.5188920286428862,0.10154061826694173
ch3_mean_abs__slope,0.1845637170560963,0.5513845502307353,0.10523123844306195,0.6083903512420914,0.10025885144472994
ch6_skew__rel,0.28585513085380065,0.6869068829980987,0.08598308402293843,1.17454647128078,0.0979402062657273
ch7_wp_energy_ratio_4__rel,0.22833737585350877,0.24262250285553733,0.36573670201143427,0.779618769181194,0.09731441627226914
ch3_spec_entropy__delta,0.13294279161087297,0.20008075645488033,0.3202486742229477,0.2908891688462204,0.09700107138611608
ch5_impulse_factor__rel,0.08405555739813164,0.13011747078274416,0.3948731738864991,0.12137766245746061,0.09693138973554402
ch7_iqr__rel,0.12114574031693714,0.7866671226368078,0.08309238383974156,0.684176677871392,0.0967924243599011
ch1_wp_energy_ratio_1__delta,0.16261578511363117,0.26095705967040006,0.18826205027782064,0.2916845632218406,0.09673533307425103
ch1_wp_energy_max_ratio__delta,0.16261578511363117,0.26095705967040006,0.18826205027782064,0.2916845632218406,0.09673533307425103
ch4_std__slope,0.13351457546685008,0.26552624065475383,0.1362058469204274,0.10893938431230102,0.09664789965742886
ch2_rms__slope,0.14240916996018438,0.6073771513860193,0.18294269156970436,0.6776024185897219,0.09637529760388591
ch5_band_ratio_q4_q1__slope,0.13220358034713953,0.5568698321666945,0.14386894905933148,0.516031687388705,0.09593254659318678
ch7_wp_energy_ratio_5__rel,0.20572702398908915,0.23708169499596554,0.4194312630382821,0.7808743251396627,0.09581565297510602
ch2_band_power_q1__delta,0.17691040867626984,0.3142923568078855,0.2523287627182869,0.5266646026645365,0.09553762554302556
ch6_wp_energy_6__delta,0.19450733729801795,0.18790931321145,0.03373139180784048,0.1014917711781361,0.09495119077755168
ch7_wp_energy_5__rel,0.16603981971883353,0.6634367952656324,0.10668329425052143,0.7447989164786147,0.09485863743352366
ch5_wp_energy_7__slope,0.06076718044269169,0.46748289382080266,0.06590014399519074,0.03539492014266532,0.09280753126943557
ch1_wp_energy_2__delta,0.23208399367408106,0.25344649615658676,0.20651678184439337,0.619228741252113,0.09237042831427875
ch6_wp_energy_3__delta,0.19112467673788913,0.24115767613658212,0.011081181308773815,0.15362465721892746,0.09223342327072219
ch3_q25__slope,0.20042389149028628,0.47878541264043495,0.026939607477004968,0.5345683137288577,0.09218036686184715
ch2_spec_entropy__slope,0.08440023833848498,0.4732934278514773,0.18874917815951453,0.338559777502809,0.09077479038073123
ch3_wp_energy_2__delta,0.18185410980886174,0.20172779619213133,0.07742558919606861,0.19646857793302497,0.08901691426225636
ch6_band_power_q2__slope,0.16197087308997116,0.4528269024350946,0.050065331840905385,0.4197667386875664,0.08886319134665299
ch7_wp_entropy__rel,0.1946069533369199,0.2856010112201828,0.35374368935578043,0.7771831171120427,0.0886159695235392
ch1_impulse_factor__slope,0.11950788166643944,0.2592881329453367,0.08621191506218148,0.061383128517486556,0.08768541762123996
ch7_wp_energy_ratio_3__rel,0.22922878019149762,0.27785960845317703,0.2625546587845613,0.7789993801443458,0.0870001933789437
ch6_wp_energy_2__slope,0.2289334421674949,0.25698344396637607,0.0037778150825026153,0.3635549757204867,0.08679529343686504
ch4_wp_energy_7__delta,0.16880759872824824,0.21971519441702636,0.03756587087658143,0.13981490737169314,0.08612467084450277
ch5_crest_factor__rel,0.060550310289408715,0.15990608399833706,0.4316488436313134,0.23604977214973977,0.08598107159256874
ch6_band_power_q3__delta,0.17821696074199211,0.21150019411596643,0.03679410306401648,0.17259964208843756,0.08523276981986327
ch4_var__delta,0.15825700625400363,0.17305019028700164,0.05592881841687232,0.0739063511994766,0.08511770206508168
ch4_wp_energy_1__delta,0.11757807121806252,0.18860401571376073,0.1774671648995157,0.12175939406362303,0.08504901292423044
ch2_band_power_q4__delta,0.22642895442370392,0.2255857950758946,0.11643904372108328,0.5022887929463314,0.084619303741713
ch1_wp_energy_ratio_5__slope,0.08578825416626801,0.3550132763643101,0.11348162043933657,0.1357921141633059,0.0843197976541849
ch7_std__rel,0.10306645114502366,0.6291747256598734,0.1317708472546593,0.6008949287246119,0.08421229954628241
ch6_wp_energy_ratio_7__slope,0.09386767035951404,0.3642430244272248,0.10073829553423853,0.17596379706883125,0.08273897774107816
ch2_wp_energy_ratio_5__delta,0.19073814608479722,0.20183044122844906,0.018012763625338147,0.21211489267261058,0.0819643944630038
ch5_wp_energy_ratio_8__slope,0.12394752577481727,0.47541232011112555,0.20835506139794038,0.6186278017671608,0.08117542290277294
ch6_wp_energy_7__delta,0.12070551906339944,0.2476489530998487,0.05140738751496762,0.06429641101934147,0.08106118934595659
ch4_band_ratio_q4_q1__slope,0.14412037524325538,0.5128288480778385,0.07649647742171693,0.5518083839347101,0.08087532491005539
ch7_margin_factor__rel,0.10238483852267066,0.32256543178230324,0.23675814597812248,0.37546752872942946,0.08083213032787703
ch3_rms__slope,0.15885850804031043,0.5192685430871289,0.10531168642352398,0.6632461485828278,0.08058083893865073
ch2_var__delta,0.17952435149391688,0.28733572155463394,0.2792420201820106,0.6976561285418666,0.079838183921807
ch5_margin_factor__rel,0.045352857343660125,0.17751799193333673,0.3856632964547461,0.19599762066290904,0.07963344219587047
ch2_wp_energy_ratio_4__slope,0.1971842349624089,0.24940528611826274,0.027454985332157164,0.340930545365598,0.0793987782010501
ch6_wp_energy_4__delta,0.17338276179817047,0.2348871415833127,0.02100820289785212,0.22325232906007308,0.07910253254588315
ch2_wp_energy_1__delta,0.14475861317962901,0.32170782338513737,0.31925562646412387,0.6806089292889955,0.07884212949730035
ch4_band_power_q3__delta,0.10871642837819073,0.2432959378886035,0.041018534038051925,0.0239059141331221,0.07835195084692818
ch2_wp_energy_ratio_8__slope,0.11610903704539988,0.3888164205568869,0.18301581955194413,0.46688571593155975,0.07784463136936864
ch5_wp_energy_3__delta,0.17765178086319522,0.2877621286383203,0.13421624740363058,0.49447053468978336,0.07774167244767641
ch1_wp_entropy__delta,0.1325909235743159,0.2374195338138989,0.17145139836053216,0.31455590647709364,0.07722255884555035
ch5_std__slope,0.0844093067217555,0.2072515516131701,0.2120691804959125,0.15555925061053186,0.0766458252020937
ch5_wp_energy_ratio_7__slope,0.06216303100242615,0.40567383241953436,0.04697132459233008,0.09255071021768105,0.0764407597443002
ch1_wp_energy_ratio_8__delta,0.18001375724369373,0.2207770802331792,0.32732593650413155,0.7183940907799509,0.07617570476044509
ch2_skew__slope,0.15483320782826393,0.34453881194846003,0.2973624957811893,0.746752431165454,0.07589444046954259
ch1_median__delta,0.16916647568073984,0.37926350918346996,0.08416795715814898,0.5304127485921488,0.07574088173594515
ch5_rms__slope,0.07441133401348976,0.21473171937243363,0.2241955375508502,0.15718580286817954,0.07547460195779186
ch6_band_power_q2__delta,0.15924003772772588,0.28306696999659087,0.007573846160581211,0.2513761982069717,0.0753532165684081
ch7_wp_energy_ratio_1__rel,0.18631660958031193,0.21195353610659207,0.35186976987833773,0.7810581166657119,0.07481858131175866
ch7_wp_energy_max_ratio__rel,0.18631660958031193,0.21195353610659207,0.35186976987833773,0.7810581166657119,0.07481858131175866
ch4_wp_energy_6__delta,0.1644598846381271,0.20248572270761045,0.042292141728737756,0.2285897766717352,0.07396029704314344
ch3_wp_energy_ratio_2__delta,0.08938708047017396,0.13952135575749036,0.26827224684617973,0.1968194721192466,0.0737136453097011
ch4_wp_energy_8__slope,0.11337760373053296,0.4680340094035551,0.20027815135953558,0.6409869604271088,0.07267418018740758
ch4_wp_energy_ratio_7__slope,0.10041610811888413,0.27355774946746303,0.04402978930672475,0.09542918999590719,0.07255223382050988
ch4_wp_energy_3__delta,0.1638250158490866,0.16360219222326267,0.009410085714623706,0.14990620275164665,0.07140120269791028
ch6_dom_power__delta,0.19053929836248784,0.2612037515738259,0.0325440640962003,0.4192832659796504,0.07136963380189858
ch7_dom_power__rel,0.10014204921776315,0.5540414729664631,0.08130154932842133,0.5468525858879174,0.07077641406196472
ch3_std__delta,0.13789201663006345,0.27319934983215166,0.12802693690679476,0.392097682458486,0.06982182948245388
ch4_total_power__delta,0.1143650262833531,0.16345310237520527,0.05483761068188799,0.04582315679401224,0.06961808663520623
ch3_iqr__delta,0.16729958323714667,0.2663215978078517,0.13164864624263262,0.507590549239127,0.06917513043317619
ch5_wp_energy_4__delta,0.17230500852938402,0.31003175479225176,0.06718102368411047,0.5038385173539548,0.06770485300763837
ch1_rms_freq__delta,0.16075187284474413,0.29729047743295034,0.10932004545003562,0.5055780812983083,0.06769624929714926
ch5_band_power_q4__delta,0.09293340504197234,0.16363419219004083,0.0930136814102735,0.04509116735250403,0.0672155402603849
ch3_mean_abs__delta,0.16414134669563651,0.23839683502350573,0.14552214065782984,0.4984014195712005,0.0671913646353603
ch3_wp_energy_ratio_1__delta,0.09092605226345385,0.11712227334908976,0.24641571615435637,0.20581858204426406,0.06710086910984203
ch3_wp_energy_max_ratio__delta,0.09092605226345385,0.11712227334908976,0.24641571615435637,0.20581858204426406,0.06710086910984203
ch7_impulse_factor__rel,0.07576332058719903,0.32576244127227616,0.23892164937481247,0.4206264735144822,0.0668537603700787
ch1_wp_energy_ratio_3__slope,0.08723455536390712,0.44301641039287754,0.08624923505311777,0.3942107256278363,0.06683358108236265
ch1_wp_energy_ratio_4__delta,0.11143155107913727,0.19965684479168821,0.18386117134663818,0.3112034275520325,0.06619709301393191
ch1_skew__delta,0.08876952212565903,0.2464055499781015,0.06601299196778397,0.11170738772270034,0.06608424393670148
ch3_q25__delta,0.16580674853240862,0.17806479811960552,0.04708338311523508,0.2907935807354415,0.06567741434057459
ch6_wp_energy_5__delta,0.11220828089299983,0.19939958711268924,0.015002228356490463,0.06611881794149617,0.06564011921626521
ch5_wp_energy_ratio_7__delta,0.12495656658808985,0.11896553707031154,0.038020742766109165,0.043564155535821616,0.06537875765382503
ch6_spec_entropy__slope,0.10581694689756982,0.31294515708759674,0.11326190049269877,0.3475843399018336,0.06511416693356367
ch4_iqr__slope,0.09930017649200273,0.18127877326106256,0.12644639371865782,0.1649112410075983,0.06507535337625564
ch2_q25__delta,0.08270109353811694,0.12821175828452613,0.18983075386394396,0.1306362804394327,0.06447187105634242
ch5_q25__slope,0.0863030221900758,0.25728531039738867,0.11913944009867872,0.2146793326166507,0.0642786156214305
ch7_crest_factor__rel,0.09508799730820328,0.23319476213405554,0.23582915423717915,0.40300658900993014,0.06306792645176479
ch6_total_power__delta,0.15217156464278392,0.21537393663523297,0.036129591225402845,0.30156273404764683,0.06276232624293723
ch3_skew__slope,0.059451556925678606,0.41843784243531523,0.3476116675774465,0.6871605750057144,0.06275886820991722
ch2_wp_energy_2__slope,0.12473318642682552,0.31010286524391706,0.13743615862162828,0.48191054447277537,0.06218489106086874
ch3_rms__delta,0.1333827948856401,0.2617594053910133,0.16228911258572662,0.49541327194765683,0.06135368328254327
ch1_mean__delta,0.17033636331723723,0.39584281650087316,0.024021402166052815,0.6172899174669535,0.06071937928599484
ch5_iqr__slope,0.07051284247605905,0.22876957975200307,0.20693792657019233,0.2890896559184421,0.06009501800652463
ch5_wp_energy_5__slope,0.09012185856642074,0.16422596229344766,0.08477184341192384,0.09584613528689777,0.05990446644275131
ch5_wp_energy_6__slope,0.1375837081339928,0.17946766228394484,0.04484271710929339,0.24182436572184485,0.05959417444010465
ch6_wp_energy_1__slope,0.13365312175371824,0.2850172945834828,0.005233318729012368,0.3113183680110177,0.0594496835370445
ch4_wp_energy_5__delta,0.10108873480867642,0.1803769008417686,0.031668928308739776,0.08821980990283756,0.059092618803957074
ch5_mean_abs__slope,0.04189178343580657,0.23362158723062354,0.22720640881961626,0.23332580991720142,0.05838065922148217
ch5_wp_energy_7__delta,0.08623420205777799,0.14878994433966453,0.06076553724220475,0.05123402507837404,0.05718771531027366
ch4_mean_abs__slope,0.07806408947109933,0.1988795322250736,0.14192756553082472,0.21017459321127396,0.057096721988784786
ch1_band_ratio_q4_q1__delta,0.2660276270975188,0.23584942934791653,0.019247659325425753,0.7999333511800177,0.05686241182019752
ch4_mean__rel,0.056766842467571355,0.2755529641409038,0.13254508703875642,0.22465536783277526,0.05642143157552832
ch5_band_power_q1__delta,0.09363020763665908,0.09894702867864735,0.17343799787805755,0.19538509099364237,0.05578088902329824
ch3_wp_entropy__delta,0.0814380623872617,0.13166587193504142,0.22690890489186946,0.2748469206846593,0.05559420824087585
ch5_dom_power__delta,0.10896968999781542,0.19987637468708597,0.13320577564903838,0.33242120471550146,0.05556165954949753
ch7_band_power_q2__slope,0.06824408700085605,0.2447314857020273,0.15133959524497628,0.2658785550865639,0.05536125558820501
ch6_wp_energy_8__delta,0.1378276486813783,0.30015352591885813,0.11555889193484094,0.5547540308211367,0.0553015978950999
ch7_ptp__rel,0.06114131480388929,0.511955007402991,0.28559080378806406,0.8064946715841048,0.05480098505728728
ch7_mean_abs__delta,0.059200606997924066,0.1804723542174682,0.11876711515567724,0.10524319764897437,0.054388974921540406
ch4_wp_energy_ratio_4__slope,0.14396015254487704,0.43834912326021014,0.1090040855267711,0.7676227311777231,0.054049610258851494
ch6_mean__rel,0.03765849762100992,0.18746998349724153,0.14379935590041473,0.07581813022958762,0.0537623637453809
ch2_wp_energy_ratio_7__slope,0.10965118141399333,0.348028597772037,0.057517426031055835,0.440677301270162,0.053653208059237345
ch4_wp_energy_2__slope,0.16182586172432756,0.30085196036759143,0.07015063896289617,0.5971899487906371,0.05355290541973665
ch2_mean_abs__delta,0.10174403158006085,0.20154524844999155,0.2247652254124932,0.4655931293491994,0.053430177878656226
ch3_spec_centroid__delta,0.0593103124717389,0.11213941093663049,0.16896456696449536,0.10017549970270288,0.05323871286324978
ch4_dom_power__delta,0.10527742325331091,0.23080245712914538,0.1186510271838709,0.3623585124051798,0.053144172106823206
ch6_band_power_q1__slope,0.13555011717065057,0.32710443734384054,0.020817762944103233,0.46397906788872656,0.052933562276371436
ch1_margin_factor__slope,0.09211827461706745,0.2750971577780428,0.054391354790267736,0.277858290109589,0.05288630822346019
ch6_var__delta,0.12836166460064113,0.21127848738132338,0.031439056364567515,0.2986265858579485,0.052659721699287405
ch1_impulse_factor__delta,0.09345594447091532,0.1415360162582604,0.06704335971754416,0.12399686393182659,0.05264551430001481
ch7_max__rel,0.058302989888100676,0.5036606061221853,0.2855754535973106,0.806568464416608,0.05258159390062912
ch6_max__slope,0.1102558396478317,0.14285333171641668,0.008292760950614974,0.1030327390653215,0.05255595473249353
ch5_total_power__delta,0.0723761000308285,0.16888780591512953,0.12011135482920905,0.16078389323713582,0.05252944631174386
ch2_q75__delta,0.09806852296934032,0.1764699010726014,0.17592551370256376,0.3539552291895457,0.05247058135267437
ch2_iqr__delta,0.11884031644928283,0.21951205314818578,0.21751467275756647,0.5620699808305064,0.051683908091073996
ch5_wp_energy_2__slope,0.09276555182017932,0.18418805000401495,0.08012551654035197,0.2082843867939874,0.051674480224262895
ch4_q75__slope,0.06468850304131024,0.15771386916466934,0.1102027693250501,0.11332506147122912,0.05132902194731224
ch3_band_ratio_q4_q1__delta,0.10396808269993096,0.16054709137760081,0.24596252426442064,0.4752508700854903,0.05096067049821375
ch7_median__delta,0.01954350430767504,0.2386862475774265,0.1348695057888793,0.09338943999189486,0.05062929658937697
ch3_ptp__slope,0.08731533187836882,0.19033516998785371,0.05851947448979748,0.17456827048262613,0.05054330114313131
ch3_rms_freq__delta,0.030039471681791774,0.14332830019956555,0.20603106996235557,0.11656305012501571,0.050136444946542374
ch4_wp_energy_ratio_8__slope,0.13139899658550291,0.3926420282611267,0.06293213671601453,0.6296598229519554,0.04994045061850774
ch5_var__delta,0.06343503688832963,0.15813290124392276,0.12432061780692828,0.14526470954114276,0.04982817915205659
ch6_wp_energy_2__delta,0.18242340019673775,0.12300335447203592,0.0017346715787097562,0.3728271888603381,0.0496137472388918
ch7_q25__delta,0.013756728495338155,0.23692494360814242,0.1261965609764042,0.07506829016572898,0.04870131858903838
ch7_mean__delta,0.047393109232100494,0.17248144612561722,0.11847940322555227,0.10758143794472985,0.04850042055836741
ch5_shape_factor__rel,0.15994987074177525,0.6381366662691574,0.014253344025342531,1.021946887419112,0.04752476740882966
ch1_shape_factor__delta,0.11547422968977727,0.2690328613159383,0.05419664283755637,0.4157672971523641,0.047212458662413144
ch5_max__delta,0.06575313504246516,0.14739168491283383,0.0239811730114538,0.015402224220580765,0.04720265857857146
ch4_wp_entropy__slope,0.039593858154621575,0.2666120959425595,0.07474946984600316,0.1538397831724171,0.04703421291627216
ch6_std__slope,0.0976950428968757,0.2849981591828441,0.05062815570421541,0.36942643416597976,0.046642866359421636
ch2_spec_centroid__slope,0.09306716464457976,0.5241504464429165,0.1601203531124414,0.8415424552360773,0.04637756849636099
ch6_wp_energy_ratio_5__slope,0.08430558165235524,0.16701823606313093,0.10437151065185936,0.24544190694314766,0.0460293510834537
ch7_std__slope,0.04688806041676319,0.25916634030840857,0.012820652886317823,0.09044643417712363,0.04587854135310355
ch3_q75__delta,0.09547426494368993,0.3027879365870678,0.1925955834397484,0.6083360730472978,0.04559717483829899
ch6_ptp__delta,0.12429805332305088,0.20272127039686483,0.012824981042420792,0.32014081124489097,0.04500065268233654
ch4_dom_freq_norm__slope,0.1702855462018542,0.34317791214849636,0.010518439578398821,0.6914733891159158,0.04414338044819502
ch3_margin_factor__delta,0.07732904910132321,0.10091516651939791,0.04591491684889408,0.06239424739359155,0.04396005504659518
ch1_crest_factor__slope,0.040468555599882494,0.28056279797167827,0.11522020401709623,0.27157706810304455,0.04355097390755329
ch3_min__slope,0.08428855215515596,0.14925276412117672,0.046005124138741846,0.15862023252343385,0.0435506936342652
ch2_band_ratio_q4_q1__slope,0.13655499666472926,0.3177604732026631,0.13080829623130114,0.7164394498404385,0.04330987449201093
ch4_min__slope,0.08104661495079002,0.1107683297640385,0.0011619723172649928,0.030908315912265723,0.04315343584176525
ch4_min__delta,0.08501338670802672,0.0847934158303274,0.006207657664105477,0.026759796734938092,0.042339738845039866
ch5_rms_freq__slope,0.05015129530557694,0.16549679933552808,0.11186363683228745,0.16178645472922332,0.04220297754991127
ch4_q25__delta,0.04942892932832055,0.15702058139750452,0.061391262852893015,0.07277089037562542,0.042111632413708466
ch2_wp_energy_ratio_2__slope,0.0928570968463236,0.42712565812302117,0.08573861117713022,0.6432737608069251,0.04186278061749288
ch3_wp_energy_ratio_4__slope,0.06096582648720594,0.17337854971109357,0.10900137352742977,0.21332263370933008,0.0418356971397182
ch5_spec_entropy__slope,0.09445883356313423,0.1848658436507833,0.13355852756336742,0.39521541350970696,0.04173784211121053
ch7_var__slope,0.05530281265161929,0.23961152225082216,0.019254451323776216,0.1489663029789049,0.0415806687432586
ch6_spec_centroid__slope,0.06493881302828819,0.2303321096911426,0.17385326977720272,0.4074472866562594,0.0413679717485689
ch6_wp_energy_ratio_6__slope,0.05164386220621364,0.19014230829975043,0.10877070958344984,0.20455864424208658,0.0413632662564961
ch2_wp_energy_ratio_4__delta,0.14305061206677294,0.15429308155871269,0.018963043394548875,0.37232556345238327,0.041360623246683
ch5_band_ratio_q4_q1__delta,0.1219577416069968,0.13614281332174283,0.06919507919496777,0.34516890168871456,0.04106321342468223
ch5_min__slope,0.06792236366359328,0.10170455622713703,0.05772222976649529,0.07403188200862536,0.04106320651878294
ch5_wp_energy_ratio_4__slope,0.12289559100867353,0.3193015587901833,0.06337256060905117,0.5888635584855095,0.040917018579671824
ch4_q25__slope,0.04358323282333698,0.2367264548349639,0.13100464743392062,0.27461619182835045,0.040889956792262205
ch3_shape_factor__delta,0.0,0.1061408301480431,0.20705250971428404,0.05225234290156194,0.04016757718433905
ch7_band_power_q3__slope,0.06524473922277885,0.16997958317460116,0.08245975597344793,0.20224194578102567,0.040145950838478266
ch7_rms__delta,0.028520029450584072,0.13880689308057592,0.1211697545721613,0.0777864048519735,0.040091025946249685
ch6_ptp__slope,0.1023951771154239,0.23080809364281718,0.031709293049082675,0.35184148103103063,0.040049014710185654
ch7_iqr__slope,0.060859639255335996,0.33707112061871625,0.08611053937083762,0.4207627610514284,0.039724930453963476
ch3_wp_energy_ratio_5__slope,0.07434361480637075,0.1954170929623711,0.12295645813823432,0.33927186871633164,0.03944558679965006
ch5_q75__slope,0.038189456268742594,0.18059237155371655,0.11131354626471403,0.16610569904712374,0.039135684607737115
ch4_q75__delta,0.05237418898306401,0.23058431331326013,0.0009502505250179709,0.12273164110004256,0.03911516400437404
ch4_ptp__delta,0.08061709684030216,0.11549936656932891,0.0029763014197029965,0.0801162614588201,0.03897887238878868
ch6_dom_freq_norm__rel,0.21679845217912175,0.4281093480296876,0.2515879307791291,1.3995986300550647,0.03881592746689608
ch3_margin_factor__slope,0.07073426605754762,0.11002835756398976,0.021587178757239405,0.06450632729922458,0.03879904194107309
ch1_wp_energy_ratio_7__slope,0.09378929910644418,0.5378904918268606,0.054854914677685475,0.7843034110086866,0.03844452420154022
ch4_ptp__slope,0.06896490131671862,0.0819269499805686,0.04051452149251008,0.05468807268143831,0.03814553295257697
ch6_band_ratio_q4_q1__delta,0.08136455534831466,0.1207599673734876,0.1124533886890576,0.26379233136907154,0.03803021807740975
ch4_iqr__delta,0.08251615143991153,0.12132118233068434,0.03550170586792477,0.15793948776245312,0.03759059009709325
ch4_wp_energy_ratio_6__slope,0.05892388742519361,0.1403083626323891,0.08412869156812264,0.17949307079381382,0.03623762403488619
ch4_wp_energy_ratio_2__slope,0.0756406877457585,0.08726954280318289,0.13948578212384738,0.256235661577078,0.03612053852510855
ch3_wp_energy_ratio_3__delta,0.058380741086185406,0.13663966437864472,0.12358271398613896,0.23824173368031032,0.03557689323618383
ch2_dom_freq_norm__rel,0.031113656812592927,0.03218884375071229,0.19327515296809814,0.10401287489097832,0.03488037665596519
ch5_median__delta,0.04040825186087482,0.11787617276044893,0.08527694330826899,0.09343225197661725,0.034879045823278394
ch5_kurtosis__rel,0.12943668633725847,0.5287871350471502,0.04423967966341618,0.9302932708747371,0.03470718334906098
ch5_wp_energy_2__delta,0.10589132779390797,0.06928803141797069,0.056922154175626266,0.24081199564294525,0.034461682118607534
ch5_ptp__slope,0.04970686096488053,0.16693555900585055,0.05570578859699027,0.15694850648322875,0.03428681008991395
ch4_spec_centroid__slope,0.07156600340585961,0.10082738003115654,0.09840532810083363,0.21607529206453857,0.03424148815284099
ch7_band_power_q4__slope,0.07145024599760896,0.2679945400347514,0.0920360176477134,0.43518983587978155,0.03390709824446834
ch6_max__delta,0.08500994594450506,0.07814301856103967,0.0014948328559572753,0.0962832010881336,0.03378097919608655
ch5_wp_energy_ratio_5__delta,0.059159298587770914,0.11145459069527863,0.0199402031572314,0.07121255427747036,0.03363089660653773
ch7_dom_freq_norm__slope,0.07550057481878825,0.0,0.12671525949862442,0.1448930494525925,0.03349918028222618
ch4_band_power_q1__delta,0.08996201040658969,0.06532936670290912,0.10069893554379768,0.2499890235599294,0.033461323978456914
ch7_kurtosis__rel,0.05234927615805263,0.28677635942034385,0.2910398668412362,0.6903594179280945,0.0334453277755653
ch6_iqr__slope,0.0931836919297786,0.28792857788969206,0.026479639213769276,0.4528893312419785,0.03333836919519467
ch1_ptp__delta,0.09728501642538046,0.16757631039535914,0.2339405684450335,0.6194640881930471,0.033120070528708107
ch4_std__delta,0.07917160149057634,0.052838078591813,0.03353855185467448,0.10036602174652662,0.032520604231543696
ch3_wp_energy_ratio_4__delta,0.05724217159265321,0.08041464191854253,0.08150328420574102,0.13315160981620744,0.031743431179948954
ch6_median__delta,0.0043319437042579345,0.14855688750652485,0.09496101916121578,0.042661640028263274,0.031704292405164446
ch6_q25__delta,0.031279891428406925,0.12506469280509336,0.05441171241239153,0.05528121491603276,0.0315312587370035
ch6_mean__delta,0.030189029085664565,0.08722868097139758,0.08652590698592397,0.05478974417213611,0.03086883019308281
ch4_mean__delta,0.06024361823496638,0.08849203473626321,0.0592556736088971,0.13436496262144065,0.030527970326824198
ch5_mean__rel,0.05143549693610283,0.16221989056908237,0.055432748542140586,0.19914997118152927,0.030052373027082552
ch6_mean__slope,0.08811877991087735,0.09564106194793576,0.051314771537460765,0.24455632260975088,0.029983208439848464
ch5_q25__delta,0.049579894589200535,0.17545081563542242,0.08562074264652128,0.258238113975104,0.029746390718746643
ch5_q75__delta,0.04206732030601912,0.16875257703503976,0.04322311003077622,0.15699597541622087,0.029722592136083355
ch5_mean__delta,0.03466505015627441,0.05352301672566728,0.09379512122048948,0.05247324442977967,0.029356855273848206
ch3_impulse_factor__slope,0.07115580597803284,0.05244107047402746,0.03681697505846168,0.10741737679336023,0.029176718929390763
ch6_band_power_q4__delta,0.05650009582452831,0.17339722245270073,0.042364765711099955,0.22392580440830737,0.02906822226116978
ch6_min__slope,0.11436714336154741,0.16583055642927258,0.03277618081404272,0.4237199072847867,0.02884109872055713
ch3_wp_energy_ratio_6__delta,0.09406626188426137,0.1694475974403442,0.02756514530540321,0.3437482383146989,0.028752538471246786
ch4_rms__delta,0.062288504060673766,0.0717681574754101,0.041993509801264865,0.11199729395237042,0.02870169352182242
ch2_wp_energy_ratio_6__slope,0.12762042365936033,0.2822465087573174,0.047334924504024545,0.6587962697120637,0.02832724834232636
ch7_wp_energy_3__slope,0.0598275667153203,0.15429804841277317,0.15458684245633506,0.38871149584713227,0.028120773299849675
ch1_margin_factor__delta,0.055921161680649645,0.09638346298803491,0.061313529109116936,0.1589122768395779,0.027788508245951842
ch2_rms__delta,0.06410815573851258,0.2214960993845585,0.2085733653449221,0.5834928169039298,0.02745922748560837
