feature,mi_stage,mi_q,spearman_abs_q,domain_instability_train_conditions,feature_score
ch6_wp_energy_1__rel,0.45020267355257926,1.2348682111946272,0.5287470910801604,0.047529195070526296,1.2016024966453607
ch4_q75__rel,0.41501403029252537,1.0622426921216337,0.7547913124592419,0.13691282497208737,1.195516108676702
ch5_band_power_q4__rel,0.4060500386994188,1.5646652423392253,0.4024282766524521,0.061027019699853066,1.1942639726519895
ch2_band_ratio_q4_q1__rel,0.5242592118992162,1.386640661411361,0.3211244650412732,0.12765155933523573,1.1939497745884817
ch1_spec_centroid__rel,0.5535165293581088,1.8868540407523424,0.015320413260947968,0.24375195924044224,1.1923801381166061
ch4_dom_power__rel,0.4506720108905373,0.9535662382205761,0.6845987651881071,0.04362553912707798,1.1907477775157744
ch2_wp_energy_8__rel,0.39473044727266404,1.1275339409228868,0.7994114599888118,0.22496672947107746,1.1897783190019102
ch3_wp_energy_ratio_4__rel,0.4709970942603148,1.084664979600006,0.5344062772486264,0.04088364134841512,1.1773437245611478
ch2_crest_factor__online_rank,0.4433202395648388,0.8234619994115939,0.7363765444948297,0.019773411495106002,1.1739503687642499
ch1_dom_power__rel,0.42374331983194646,1.307813360211759,0.5820435542004895,0.2145187973426616,1.1688947036295945
ch1_band_ratio_q4_q1__rel,0.6560721112335035,2.0261177275632813,0.055121854313360225,0.8414554617874496,1.1666281352507433
ch2_impulse_factor__online_rank,0.44081025036119614,0.8205461174081683,0.738583249190608,0.03886595640836877,1.16470011880208
ch5_total_power__rel,0.3997577361454874,1.060618713630591,0.6731919805193213,0.04916533012860475,1.1639977832713582
ch5_q75__online_rank,0.49853046540083645,0.882425822170589,0.6678521139171611,0.17729609320261216,1.1624975797341508
ch5_var__rel,0.3997480866736842,1.0554364069651991,0.6757767520748656,0.05321460933187336,1.162177738153893
ch7_wp_energy_ratio_2__rel,0.5511078185425271,1.4611985760830777,0.5130018673466463,0.680896973124993,1.161475188472765
ch3_band_ratio_q4_q1__online_rank,0.537707498146071,1.0970948828677884,0.43496525831695737,0.16920624055807046,1.155470164843406
ch1_mean__rel,0.5013889512017489,1.6908140173775696,0.21032642140703864,0.2966837885500189,1.1551529581854378
ch4_q25__online_rank,0.5097105233956127,0.844067616626067,0.6869002196217261,0.25289924231763433,1.145385627535075
ch2_margin_factor__rel,0.47014455104638464,0.8391782447727665,0.7394087855505175,0.20810639011135482,1.1447089873353018
ch6_wp_energy_ratio_4__online_rank,0.43350390658154647,0.8957225781112839,0.7429377637639918,0.1598589919365097,1.1430223224710676
ch2_impulse_factor__rel,0.45396722583054894,0.8944660626213063,0.733438702995596,0.20991590589649584,1.1423477899148653
ch1_skew__rel,0.5952692933630277,1.5353846253101553,0.10721321891037731,0.311790792622295,1.142021334540789
ch1_min__rel,0.5271986200711214,1.276808308669355,0.45556736957233945,0.3869649443577499,1.1419257128520819
ch1_rms_freq__rel,0.4974204111484144,1.7383194086650264,0.19320733754115965,0.34440662109113135,1.141295963561757
ch1_band_power_q3__rel,0.46235823592274494,1.004733561495565,0.6025410110884843,0.15020713679626024,1.1390758642584426
ch2_wp_energy_1__rel,0.3905423307501743,1.0349077124202126,0.7249891373778894,0.1486555625629896,1.138528841833059
ch1_wp_energy_5__rel,0.42139717714020675,0.9763986457843248,0.6584141358314785,0.0882638637420125,1.13651184327635
ch2_margin_factor__online_rank,0.4392654690519091,0.7396837330766899,0.7385765846841065,0.03581321789911346,1.1357638178455105
ch4_wp_energy_5__rel,0.4386171102398204,0.7934477753398208,0.688466265607128,0.010889523863059105,1.1350306553645895
ch5_rms__rel,0.374715738188544,1.0953733678614355,0.6434451217431584,0.06428064222592667,1.1269645829385635
ch2_shape_factor__online_rank,0.45722423230127673,0.7495608788709891,0.7252226554918643,0.1389105212376641,1.1155467412235935
ch3_wp_energy_ratio_6__online_rank,0.39751667728421625,0.9174498594571663,0.7349121981262918,0.14352363593091794,1.1123442322162853
ch5_std__rel,0.3598360934240865,1.0892940754036284,0.646199873741599,0.058959208243462825,1.1118468368304326
ch3_wp_energy_ratio_4__online_rank,0.4454396423445617,0.9726895301566918,0.5320127347566539,0.03365600183591228,1.1112523456074506
ch2_crest_factor__rel,0.4217765283005759,0.9185662696307793,0.7197299631011035,0.20489436354600013,1.1095908279659132
ch1_shape_factor__online_rank,0.5018843502310062,1.4443936450972896,0.22689274008249072,0.21267518244031677,1.1079652542294172
ch1_wp_energy_1__slope,0.5324379350545903,0.6948942884316174,0.5085258160722289,0.0027572722208743807,1.1076188830735352
ch6_band_power_q1__rel,0.38982918494057905,1.2745268105778957,0.4786277996413761,0.08954499888451235,1.1068010273300781
ch2_band_ratio_q4_q1__online_rank,0.554851446695368,1.1488894073187796,0.1965448984945396,0.04293089248820247,1.1055217657276035
